ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
6665661,HP739164,06/22/2008 07:00:00 AM,002XX W 94TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0634,006,21,49,07,1176181,1842751,2008,02/04/2016 06:33:39 AM,41.723863577,-87.630252078,"(41.723863577, -87.630252078)"
6665663,HP739180,12/17/2008 09:00:00 AM,012XX W 70TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0734,007,17,67,07,1169412,1858367,2008,02/04/2016 06:33:39 AM,41.766865063,-87.65459537,"(41.766865063, -87.65459537)"
6665664,HP739183,12/17/2008 03:00:00 AM,066XX S WOOD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0726,007,15,67,07,1165484,1860631,2008,02/04/2016 06:33:39 AM,41.773161938,-87.668928971,"(41.773161938, -87.668928971)"
6665665,HP739133,12/17/2008 07:40:00 PM,029XX E 78TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0421,004,7,43,18,1197014,1853942,2008,02/04/2016 06:33:39 AM,41.754080317,-87.553571733,"(41.754080317, -87.553571733)"
6665666,HP738761,12/17/2008 04:03:00 PM,033XX N HAMLIN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,true,false,1732,017,30,21,05,1150470,1921908,2008,02/04/2016 06:33:39 AM,41.941618532,-87.722368796,"(41.941618532, -87.722368796)"
6665667,HP739064,12/17/2008 06:45:00 PM,006XX N LEAMINGTON AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1532,015,28,25,18,1141915,1903704,2008,02/04/2016 06:33:39 AM,41.89182781,-87.754264047,"(41.89182781, -87.754264047)"
6665668,HP739219,12/17/2008 12:00:00 AM,064XX S CALIFORNIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0823,008,15,66,07,1158821,1861761,2008,02/04/2016 06:33:39 AM,41.776401478,-87.693323224,"(41.776401478, -87.693323224)"
6665670,HP739245,12/10/2008 01:00:00 AM,053XX W SCHOOL ST,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,false,false,1634,016,38,15,06,1140183,1921422,2008,02/04/2016 06:33:39 AM,41.940479869,-87.760190139,"(41.940479869, -87.760190139)"
6665671,HP739261,12/17/2008 05:20:00 PM,038XX N PULASKI RD,0810,THEFT,OVER $500,STREET,false,false,1732,017,30,16,06,1149048,1925044,2008,02/04/2016 06:33:39 AM,41.950251661,-87.727513803,"(41.950251661, -87.727513803)"
6665672,HP739206,12/17/2008 07:30:00 PM,059XX S STONY ISLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA TRAIN,false,false,2132,002,5,41,14,1187891,1865982,2008,02/04/2016 06:33:39 AM,41.787341133,-87.586620865,"(41.787341133, -87.586620865)"
6665674,HP739289,12/17/2008 05:15:00 PM,046XX W PATTERSON AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1731,017,38,15,06,1144761,1923858,2008,02/04/2016 06:33:39 AM,41.947079246,-87.743302584,"(41.947079246, -87.743302584)"
6665676,HP739311,12/17/2008 06:00:00 PM,085XX W HIGGINS RD,0810,THEFT,OVER $500,STREET,false,false,1614,016,41,76,06,1118285,1938213,2008,02/04/2016 06:33:39 AM,41.986930009,-87.840319644,"(41.986930009, -87.840319644)"
6665677,HP739325,12/16/2008 03:45:00 AM,012XX N WELLS ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1821,018,43,8,06,1174488,1908487,2008,02/04/2016 06:33:39 AM,41.904287084,-87.634495265,"(41.904287084, -87.634495265)"
6665678,HP706651,11/28/2008 10:00:00 AM,002XX E ONTARIO ST,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,1834,018,42,8,06,1177947,1904538,2008,02/04/2016 06:33:39 AM,41.893372823,-87.621909875,"(41.893372823, -87.621909875)"
6665679,HP739029,12/17/2008 08:30:00 AM,005XX N FAIRBANKS CT,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,1834,018,42,8,06,1178406,1904067,2008,02/04/2016 06:33:39 AM,41.892069921,-87.620238531,"(41.892069921, -87.620238531)"
6665680,HP739127,09/05/2008 08:00:00 AM,014XX N LAKE SHORE DR,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,1824,018,43,8,10,1176800,1910080,2008,02/04/2016 06:33:39 AM,41.908606347,-87.625954515,"(41.908606347, -87.625954515)"
6665681,HP739136,12/17/2008 07:45:00 PM,022XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,0134,001,3,33,26,1176664,1889529,2008,02/04/2016 06:33:39 AM,41.852216317,-87.627075368,"(41.852216317, -87.627075368)"
6665683,HP723476,12/08/2008 02:00:00 PM,036XX W MONTROSE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1723,017,33,16,14,1151144,1928993,2008,02/04/2016 06:33:39 AM,41.961047088,-87.719705109,"(41.961047088, -87.719705109)"
6665684,HP739121,12/16/2008 09:00:00 PM,010XX N MONITOR AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,1511,015,29,25,14,1137172,1906297,2008,02/04/2016 06:33:39 AM,41.899029845,-87.771620888,"(41.899029845, -87.771620888)"
6665700,HP739160,12/17/2008 08:25:00 PM,089XX S BRANDON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0424,004,10,46,18,1198875,1846380,2008,02/04/2016 06:33:39 AM,41.733283156,-87.547005174,"(41.733283156, -87.547005174)"
6665720,HP735465,11/21/2008 04:00:00 PM,003XX N ORLEANS ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1831,018,42,8,06,1173876,1902793,2008,02/04/2016 06:33:39 AM,41.888676095,-87.636913058,"(41.888676095, -87.636913058)"
6665721,HP739265,12/17/2008 01:00:00 AM,036XX W DIVERSEY AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,false,false,2524,025,35,22,14,1151419,1918368,2008,02/04/2016 06:33:39 AM,41.931885873,-87.718974049,"(41.931885873, -87.718974049)"
6665722,HP739212,12/17/2008 07:20:00 PM,076XX S CICERO AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0833,008,13,65,06,1145727,1853720,2008,02/04/2016 06:33:39 AM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
6665724,HP738947,12/17/2008 02:10:00 PM,011XX N PULASKI RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1112,011,27,23,18,1149511,1907325,2008,02/04/2016 06:33:39 AM,41.901620148,-87.726272971,"(41.901620148, -87.726272971)"
6665725,HP739256,12/17/2008 08:15:00 PM,013XX N CAMPBELL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1423,014,26,24,18,1159494,1908927,2008,02/04/2016 06:33:39 AM,41.905816461,-87.689559998,"(41.905816461, -87.689559998)"
6665726,HP739216,12/17/2008 08:20:00 PM,012XX N BURLING ST,2027,NARCOTICS,POSS: CRACK,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,1822,018,27,8,18,1171084,1908425,2008,02/04/2016 06:33:39 AM,41.904192368,-87.647000785,"(41.904192368, -87.647000785)"
6665727,HP739207,12/17/2008 08:40:00 PM,007XX N LOTUS AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1524,015,37,25,26,1139777,1904454,2008,02/04/2016 06:33:39 AM,41.893925228,-87.762097739,"(41.893925228, -87.762097739)"
6665728,HP739123,12/17/2008 08:00:00 AM,018XX S KOSTNER AVE,0460,BATTERY,SIMPLE,FACTORY/MANUFACTURING BUILDING,false,false,1012,010,24,29,08B,1147337,1890993,2008,02/04/2016 06:33:39 AM,41.856845183,-87.734676843,"(41.856845183, -87.734676843)"
6665729,HP739166,12/17/2008 02:30:00 PM,031XX S KOSTNER AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1031,010,22,30,08A,1147564,1883302,2008,02/04/2016 06:33:39 AM,41.83573572,-87.734040619,"(41.83573572, -87.734040619)"
6665730,HP738969,12/17/2008 06:09:00 PM,015XX S ALBANY AVE,0560,ASSAULT,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,1022,010,24,29,08A,1155967,1892145,2008,02/04/2016 06:33:39 AM,41.859836913,-87.70296877,"(41.859836913, -87.70296877)"
6665732,HP739224,12/17/2008 08:45:00 PM,018XX S CENTRAL PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1014,010,24,29,08B,1152672,1890526,2008,02/04/2016 06:33:39 AM,41.855459937,-87.715106656,"(41.855459937, -87.715106656)"
6665733,HP736064,12/15/2008 07:50:00 PM,024XX S TRUMBULL AVE,0560,ASSAULT,SIMPLE,SIDEWALK,true,true,1024,010,22,30,08A,1153756,1887525,2008,02/04/2016 06:33:39 AM,41.847203354,-87.711207646,"(41.847203354, -87.711207646)"
6665734,HP739227,12/17/2008 08:00:00 PM,031XX S RIDGEWAY AVE,0580,STALKING,SIMPLE,RESIDENCE,false,false,1031,010,22,30,08A,1151873,1883447,2008,02/04/2016 06:33:39 AM,41.836050034,-87.718225484,"(41.836050034, -87.718225484)"
6665735,HP739182,12/17/2008 04:30:00 PM,015XX S CHRISTIANA AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1021,010,24,29,06,1154285,1892181,2008,02/04/2016 06:33:39 AM,41.859969423,-87.709141993,"(41.859969423, -87.709141993)"
6665736,HP739174,12/15/2008 12:00:00 PM,034XX S WABASH AVE,0810,THEFT,OVER $500,"SCHOOL, PRIVATE, BUILDING",false,false,2113,002,3,35,06,1177255,1882119,2008,02/04/2016 06:33:39 AM,41.83186937,-87.625130513,"(41.83186937, -87.625130513)"
6665737,HP739235,12/09/2008 06:00:00 AM,120XX S LAFAYETTE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,0523,005,9,53,06,1178091,1825160,2008,02/04/2016 06:33:39 AM,41.675548367,-87.623786731,"(41.675548367, -87.623786731)"
6665738,HP739234,12/17/2008 08:50:00 PM,041XX W 25TH PL,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1013,010,22,30,03,1149462,1886740,2008,02/04/2016 06:33:39 AM,41.845133494,-87.726987084,"(41.845133494, -87.726987084)"
6665740,HP739315,12/17/2008 07:30:00 PM,060XX N NICKERSON AVE,0810,THEFT,OVER $500,STREET,false,false,1612,016,41,10,06,1128189,1939799,2008,02/04/2016 06:33:39 AM,41.991119921,-87.803855684,"(41.991119921, -87.803855684)"
6665741,HP739301,12/17/2008 09:50:00 PM,0000X S WASHTENAW AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1125,011,2,27,18,1158368,1899776,2008,02/04/2016 06:33:39 AM,41.880728424,-87.693946699,"(41.880728424, -87.693946699)"
6665742,HP739300,12/17/2008 10:01:00 PM,022XX W PRATT BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,2412,024,50,2,18,1160046,1945109,2008,02/04/2016 06:33:39 AM,42.005090464,-87.686529168,"(42.005090464, -87.686529168)"
6665744,HP739267,12/17/2008 09:15:00 PM,059XX S NORMAL BLVD,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0711,007,20,68,18,1173979,1865513,2008,02/04/2016 06:33:39 AM,41.786374378,-87.637643655,"(41.786374378, -87.637643655)"
6665745,HP739369,12/17/2008 10:40:00 PM,036XX W ARMITAGE AVE,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,true,false,2535,025,26,22,26,1151631,1913041,2008,02/04/2016 06:33:39 AM,41.917263956,-87.718335376,"(41.917263956, -87.718335376)"
6665746,HP739302,12/17/2008 10:10:00 PM,033XX W AINSLIE ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,true,false,1713,017,39,14,18,1153353,1932359,2008,02/04/2016 06:33:39 AM,41.970239908,-87.711493803,"(41.970239908, -87.711493803)"
6665747,HP739375,12/17/2008 11:05:00 PM,035XX W ARMITAGE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,1413,014,26,22,18,1152299,1913056,2008,02/04/2016 06:33:39 AM,41.917291946,-87.715880725,"(41.917291946, -87.715880725)"
6665748,HP736363,12/15/2008 06:30:00 PM,012XX N WASHTENAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1423,014,26,24,14,1158177,1907970,2008,02/04/2016 06:33:39 AM,41.903217394,-87.694423997,"(41.903217394, -87.694423997)"
6665749,HP739362,12/17/2008 11:00:00 PM,012XX N HOYNE AVE,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,true,false,1424,014,1,24,18,1162172,1908431,2008,02/04/2016 06:33:39 AM,41.904399827,-87.679736639,"(41.904399827, -87.679736639)"
6665750,HP739330,12/17/2008 10:25:00 PM,0000X N LAMON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1533,015,28,25,08B,1143718,1899731,2008,02/04/2016 06:33:39 AM,41.880891843,-87.747741922,"(41.880891843, -87.747741922)"
6665751,HP739417,12/17/2008 11:25:00 PM,022XX N LEAVITT ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,APARTMENT,true,false,1432,014,32,22,03,1161324,1914878,2008,02/04/2016 06:33:39 AM,41.922108551,-87.682671917,"(41.922108551, -87.682671917)"
6665752,HP739432,12/18/2008 12:45:00 AM,028XX W BELDEN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1414,014,35,22,26,1156854,1915272,2008,02/04/2016 06:33:39 AM,41.923281613,-87.699085317,"(41.923281613, -87.699085317)"
6665753,HP739356,12/17/2008 10:45:00 PM,059XX W MADISON ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1513,015,29,25,06,1136634,1899396,2008,02/04/2016 06:33:39 AM,41.880102253,-87.773762272,"(41.880102253, -87.773762272)"
6665754,HP739491,12/17/2008 06:00:00 PM,023XX N ELSTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1432,014,32,22,14,1163200,1915535,2008,02/04/2016 06:33:39 AM,41.923872135,-87.675760448,"(41.923872135, -87.675760448)"
6665757,HP739528,12/18/2008 12:00:00 AM,003XX W 104TH PL,0820,THEFT,$500 AND UNDER,STREET,false,false,0512,005,34,49,06,1175975,1835632,2008,02/04/2016 06:33:39 AM,41.704332667,-87.631219283,"(41.704332667, -87.631219283)"
6665758,HP738141,12/16/2008 12:30:00 PM,009XX W 21ST ST,0890,THEFT,FROM BUILDING,MEDICAL/DENTAL OFFICE,false,false,1233,012,25,31,06,1170279,1890088,2008,02/04/2016 06:33:39 AM,41.853891975,-87.650493641,"(41.853891975, -87.650493641)"
6665759,HP736423,12/16/2008 08:15:00 AM,004XX S LA SALLE ST,0560,ASSAULT,SIMPLE,OTHER RAILROAD PROP / TRAIN DEPOT,false,true,0131,001,2,32,08A,1175318,1898293,2008,02/04/2016 06:33:39 AM,41.876295595,-87.63175265,"(41.876295595, -87.63175265)"
6665761,HP739335,12/17/2008 08:00:00 PM,009XX N DEARBORN ST,0810,THEFT,OVER $500,STREET,false,false,1832,018,42,8,06,1175759,1906967,2008,02/04/2016 06:33:39 AM,41.900087623,-87.629872378,"(41.900087623, -87.629872378)"
6665865,HP738470,12/17/2008 11:30:00 AM,022XX W 113TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2212,022,19,75,05,1163440,1829316,2008,02/04/2016 06:33:39 AM,41.687271744,-87.67729673,"(41.687271744, -87.67729673)"
6665762,HP713736,11/30/2008 03:54:00 AM,011XX N STATE ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),false,false,1824,018,42,8,11,1176076,1908227,2008,02/04/2016 06:33:39 AM,41.903537984,-87.628670027,"(41.903537984, -87.628670027)"
6665763,HP739060,12/17/2008 03:00:00 PM,0000X W GRAND AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1831,018,42,8,06,1176167,1903900,2008,02/04/2016 06:33:39 AM,41.891662431,-87.628466349,"(41.891662431, -87.628466349)"
6665764,HP710104,11/30/2008 07:15:00 PM,055XX S SHORE DR,0810,THEFT,OVER $500,STREET,false,false,2132,002,5,41,06,1189556,1868592,2008,02/04/2016 06:33:39 AM,41.794463316,-87.580432329,"(41.794463316, -87.580432329)"
6665765,HP739382,12/17/2008 06:00:00 PM,091XX S STONY ISLAND AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0413,004,8,48,06,1188513,1844529,2008,02/04/2016 06:33:39 AM,41.728457331,-87.585024505,"(41.728457331, -87.585024505)"
6665766,HP739414,12/17/2008 02:30:00 PM,026XX N MOBILE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,2512,025,29,19,14,1133960,1916970,2008,02/04/2016 06:33:39 AM,41.928374973,-87.783167196,"(41.928374973, -87.783167196)"
6665767,HP739421,12/17/2008 09:40:00 PM,016XX E 50TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2132,002,4,39,07,1188339,1872195,2008,02/04/2016 06:33:39 AM,41.804379361,-87.584779905,"(41.804379361, -87.584779905)"
6665769,HP739437,12/17/2008 09:00:00 AM,033XX W POTOMAC AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1422,014,26,23,06,1153851,1908452,2008,02/04/2016 06:33:39 AM,41.904627359,-87.710301495,"(41.904627359, -87.710301495)"
6665770,HP739517,12/18/2008 12:00:00 AM,002XX W OHIO ST,0810,THEFT,OVER $500,STREET,false,false,1831,018,42,8,06,1174481,1904148,2008,02/04/2016 06:33:39 AM,41.892380796,-87.634650776,"(41.892380796, -87.634650776)"
6665771,HP739158,12/17/2008 07:50:00 PM,050XX N KENMORE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2024,020,48,3,03,1168340,1933764,2008,02/04/2016 06:33:39 AM,41.973783547,-87.656345108,"(41.973783547, -87.656345108)"
6665772,HP738121,12/17/2008 09:50:00 AM,058XX N MAPLEWOOD AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,true,false,2011,020,40,2,05,1158274,1938714,2008,02/04/2016 06:33:39 AM,41.987578888,-87.693224348,"(41.987578888, -87.693224348)"
6665773,HP739524,12/17/2008 09:30:00 PM,072XX W TALCOTT AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1612,016,41,10,06,1126833,1938202,2008,02/04/2016 06:33:39 AM,41.986760493,-87.808879481,"(41.986760493, -87.808879481)"
6665774,HP739530,12/17/2008 09:00:00 AM,052XX N CHRISTIANA AVE,0810,THEFT,OVER $500,STREET,false,false,1712,017,39,13,06,1153105,1934618,2008,02/04/2016 06:33:39 AM,41.976443674,-87.712345505,"(41.976443674, -87.712345505)"
6665775,HP728096,12/11/2008 11:25:00 AM,009XX N KEELER AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1111,011,37,23,18,1148214,1905827,2008,02/04/2016 06:33:39 AM,41.897534566,-87.731075669,"(41.897534566, -87.731075669)"
6665776,HP727248,12/10/2008 07:25:00 PM,039XX W GRENSHAW ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1132,011,24,29,18,1150335,1894751,2008,02/04/2016 06:33:39 AM,41.867099694,-87.723574471,"(41.867099694, -87.723574471)"
6665777,HP739533,12/18/2008 12:10:00 AM,039XX N RICHMOND ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1733,017,33,16,05,1156017,1925980,2008,02/04/2016 06:33:39 AM,41.952682073,-87.701870947,"(41.952682073, -87.701870947)"
6665778,HP725482,12/09/2008 09:36:00 PM,003XX S MOZART ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1124,011,2,27,18,1157437,1898383,2008,02/04/2016 06:33:39 AM,41.876924879,-87.697403163,"(41.876924879, -87.697403163)"
6665779,HP738638,12/17/2008 02:20:00 PM,051XX N DAMEN AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,2032,020,47,4,08B,1162074,1934195,2008,02/04/2016 06:33:39 AM,41.975099794,-87.679374655,"(41.975099794, -87.679374655)"
6665780,HP739181,12/17/2008 06:40:00 PM,029XX S STATE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,2113,001,3,35,18,1176755,1885570,2008,02/04/2016 06:33:39 AM,41.841350479,-87.626860911,"(41.841350479, -87.626860911)"
6665782,HP739374,12/17/2008 11:00:00 PM,023XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,0134,001,3,33,26,1176681,1888910,2008,02/04/2016 06:33:39 AM,41.850517353,-87.627031661,"(41.850517353, -87.627031661)"
6665783,HP739138,12/17/2008 06:40:00 PM,054XX W 64TH ST,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,true,false,0813,008,13,64,07,1141275,1861607,2008,02/04/2016 06:33:39 AM,41.776319204,-87.757650634,"(41.776319204, -87.757650634)"
6665784,HP739412,12/16/2008 03:00:00 PM,045XX S TROY ST,0820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,false,false,0912,009,14,58,06,1156131,1874338,2008,02/04/2016 06:33:39 AM,41.810969051,-87.702846543,"(41.810969051, -87.702846543)"
6666000,HP739498,12/18/2008 02:52:00 AM,021XX W GLADYS AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,1211,012,2,28,08B,1162281,1898416,2008,02/04/2016 06:33:39 AM,41.87691557,-87.679616523,"(41.87691557, -87.679616523)"
6665785,HP739372,12/17/2008 11:15:00 PM,007XX N LONG AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,1524,015,37,25,08B,1140182,1904460,2008,02/04/2016 06:33:39 AM,41.893934284,-87.760610138,"(41.893934284, -87.760610138)"
6665786,HP739392,12/17/2008 11:45:00 PM,007XX E 47TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,0223,002,4,38,18,1182136,1874014,2008,02/04/2016 06:33:39 AM,41.809516836,-87.60747301,"(41.809516836, -87.60747301)"
6665787,HP739400,12/04/2008 05:00:00 PM,068XX S RIDGELAND AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,0332,003,5,43,07,1189048,1859892,2008,02/04/2016 06:33:39 AM,41.770602045,-87.582573665,"(41.770602045, -87.582573665)"
6665788,HP467108,07/22/2008 04:53:00 AM,027XX N KEDZIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,1411,014,35,22,18,1154569,1918134,2008,02/04/2016 06:33:39 AM,41.931181237,-87.707404489,"(41.931181237, -87.707404489)"
6665789,HP739419,12/17/2008 06:00:00 PM,025XX W 65TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0832,008,15,66,06,1160665,1861472,2008,02/04/2016 06:33:39 AM,41.775570564,-87.686571154,"(41.775570564, -87.686571154)"
6665790,HP739361,12/17/2008 09:57:00 PM,053XX S INDIANA AVE,2027,NARCOTICS,POSS: CRACK,APARTMENT,true,false,0232,002,3,40,18,1178507,1869630,2008,02/04/2016 06:33:39 AM,41.797570083,-87.620916725,"(41.797570083, -87.620916725)"
6665791,HP739397,12/17/2008 11:38:00 PM,035XX S DR MARTIN LUTHER KING JR DR,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,SIDEWALK,true,false,0211,002,4,35,18,1179387,1881825,2008,02/04/2016 06:33:39 AM,41.831014114,-87.617317037,"(41.831014114, -87.617317037)"
6665792,HP739423,12/17/2008 09:30:00 PM,037XX N OKETO AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1631,016,36,17,05,1126078,1924004,2008,02/04/2016 06:33:39 AM,41.947812271,-87.811974206,"(41.947812271, -87.811974206)"
6665793,HP739408,12/18/2008 12:05:00 AM,015XX W HASTINGS ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA APARTMENT,true,false,1231,012,2,28,26,1166230,1893810,2008,02/04/2016 06:33:39 AM,41.86419287,-87.66524865,"(41.86419287, -87.66524865)"
6665795,HP739442,12/17/2008 04:00:00 PM,009XX W WILSON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2312,019,46,3,26,1169208,1930735,2008,02/04/2016 06:33:39 AM,41.965453015,-87.653241686,"(41.965453015, -87.653241686)"
6665797,HP739454,12/17/2008 08:25:00 PM,005XX E 64TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0312,003,20,42,26,1180887,1862693,2008,02/04/2016 06:33:39 AM,41.778479857,-87.612402303,"(41.778479857, -87.612402303)"
6665798,HP739424,12/18/2008 12:55:00 AM,013XX N PULASKI RD,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,2535,025,27,23,18,1149474,1908574,2008,02/04/2016 06:33:39 AM,41.905048248,-87.726376417,"(41.905048248, -87.726376417)"
6665799,HP739478,12/17/2008 07:00:00 PM,001XX E 103RD PL,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,0512,005,9,49,26,1179137,1836382,2008,02/04/2016 06:33:39 AM,41.706319443,-87.619617854,"(41.706319443, -87.619617854)"
6665800,HP739484,12/17/2008 08:00:00 AM,0000X W SCHILLER ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1824,018,42,8,06,1175538,1909795,2008,02/04/2016 06:33:39 AM,41.90785276,-87.630599015,"(41.90785276, -87.630599015)"
6665801,HP739476,12/18/2008 01:58:00 AM,003XX N MENARD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1512,015,29,25,18,1137655,1901566,2008,02/04/2016 06:33:39 AM,41.886038689,-87.769960912,"(41.886038689, -87.769960912)"
6665802,HP738888,12/17/2008 04:45:00 PM,036XX N HALSTED ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2324,019,44,6,06,1170273,1924431,2008,02/04/2016 06:33:39 AM,41.948131367,-87.649510899,"(41.948131367, -87.649510899)"
